mkt_id,output_own_price,output_own_cost,output_comp_price,output_own_profits,output_X,output_own_share,output_own_sales,day
7341,7.07,6.02,7.07,5.113501,57.56,0.5646226,4.87,21
5029,7.35,6.04,7.34,31.0077,33.98,0.492835,23.67,2
91,7.05,6.15,7.03,10.017,48.02,0.6081855,11.13,10
4896,7.0,5.98,7.03,1.479,68.0,0.4364236,1.45,16
7432,6.64,5.92,6.71,0.0936,73.22,0.506684,0.13,15
13777,6.82,6.05,6.81,0.0462,77.9,0.5668567,0.06,28
2704,6.99,6.07,7.03,17.30519,40.1,0.5260115,18.81,1
3875,7.28,6.02,7.17,20.475,37.76,0.4640069,16.25,19
5404,7.08,6.05,7.05,10.9077,46.94,0.5035242,10.59,5
150,7.02,5.93,7.09,3.1392,58.64,0.3772496,2.88,19
603,6.67,5.93,6.75,2.456801,40.46,0.5560641,3.32,12
150,6.79,5.96,6.8,0.4315999,47.48,0.3176166,0.52,24
7075,7.15,6.07,7.21,7.873199,41.18,0.2950839,7.29,18
7432,7.03,6.0,7.06,3.254801,61.7,0.5390961,3.16,23
5109,6.97,5.92,6.99,4.934999,55.58,0.4545678,4.7,21
7369,7.05,5.97,7.03,0.6480002,79.7,0.4931014,0.6,2
5349,7.17,5.96,7.28,22.6512,40.82,0.6071067,18.72,17
5371,7.07,6.03,7.18,13.676,45.14,0.6175199,13.15,15
164,6.64,5.98,6.75,1.3596,44.96,0.5529883,2.06,24
5099,7.0,5.9,7.11,9.823,45.86,0.4225171,8.93,4
7374,7.04,6.06,7.0,4.5178,59.36,0.49991,4.61,24
7432,7.08,5.96,7.19,12.0736,44.78,0.4677279,10.78,28
5029,6.67,6.06,6.76,0.6527002,46.94,0.4520156,1.07,28
7319,7.15,6.06,7.08,9.483001,49.28,0.5329383,8.7,4
7403,6.78,6.03,6.71,4.02,32.72,0.6103747,5.36,9
5142,7.01,6.0,7.01,1.1615,70.7,0.4448138,1.15,21
5029,6.72,5.95,6.77,2.3177,37.04,0.5289742,3.01,6
78,6.62,5.99,6.72,0.0378,80.96,0.5866365,0.06,30
4896,7.1,6.03,7.14,12.3906,48.02,0.5321932,11.58,5
7075,7.3,5.98,7.45,31.7724,31.1,0.5323337,24.07,25
7319,6.92,5.92,6.97,0.77,77.54,0.5254331,0.77,24
7389,7.02,6.01,7.12,0.8382998,77.54,0.525911,0.83,26
2261,6.64,5.97,6.66,0.4757001,51.08,0.373328,0.71,7
7393,7.02,6.05,6.99,0.7759998,69.62,0.3719509,0.8,14
7319,7.06,5.95,7.14,9.679201,49.28,0.5245307,8.72,3
5349,7.17,5.95,7.08,18.72701,39.56,0.409878,15.35,6
7075,7.11,5.95,7.15,12.7716,41.54,0.4905397,11.01,7
164,7.15,6.06,7.13,12.4805,36.32,0.3149166,11.45,27
5142,6.66,5.95,6.73,0.3834,58.28,0.6282979,0.54,28
603,7.05,6.01,7.12,9.339199,44.78,0.4361151,8.98,12
15555,7.04,5.98,7.06,5.1728,57.56,0.5103781,4.88,19
7331,6.95,6.02,7.04,0.5579999,78.08,0.4402688,0.6,4
13674,7.09,5.94,7.03,4.5195,57.2,0.4216896,3.93,22
78,7.05,5.94,7.02,6.937501,53.24,0.4827618,6.25,24
164,6.7,6.11,6.67,0.3008998,59.18,0.5166126,0.51,22
7396,6.79,6.05,6.79,3.692599,32.9,0.4847282,4.99,5
7369,7.06,5.97,7.04,4.948601,51.62,0.4316944,4.54,22
5371,7.2,5.98,7.29,29.68259,32.54,0.4836259,24.33,26
2306,7.31,6.0,7.31,31.047,32.36,0.4858092,23.7,28
4911,7.18,6.0,7.19,16.8504,42.98,0.5138626,14.28,6
5142,7.02,6.01,7.0,0.3433999,82.76,0.4736663,0.34,29
7394,7.21,6.07,7.25,14.2842,39.38,0.4140949,12.53,6
13777,7.07,5.98,7.12,2.1037,59.72,0.3223086,1.93,10
7106,6.75,6.03,6.74,0.3311999,60.62,0.6156862,0.46,15
4896,7.07,5.97,7.15,6.171002,53.24,0.4712122,5.61,11
2704,7.0,6.03,7.02,0.7953998,76.82,0.5019473,0.82,29
3875,6.71,6.07,6.72,0.7935998,48.92,0.494581,1.24,24
78,6.77,5.99,6.67,0.2184001,64.76,0.500304,0.28,7
7389,7.01,6.02,7.05,0.5940002,77.54,0.549016,0.6,20
5279,7.14,6.02,7.21,11.2224,45.68,0.4783349,10.02,28
2306,6.93,5.91,6.92,0.6222,77.36,0.4575517,0.61,28
7374,7.11,5.96,7.1,4.439,59.72,0.5682222,3.86,30
5142,7.14,5.97,7.05,16.4736,43.88,0.5495818,14.08,18
7369,7.16,6.04,7.23,17.472,42.08,0.6392899,15.6,1
4896,7.09,5.99,7.09,4.411002,55.22,0.5059552,4.01,14
154,7.11,6.09,7.19,19.7166,40.1,0.5428033,19.33,22
7432,7.02,5.93,7.0,0.6213001,80.42,0.4931352,0.57,28
7369,6.98,5.96,7.0,2.1012,67.46,0.4845865,2.06,17
13674,6.76,6.12,6.72,3.091202,32.72,0.4825675,4.83,27
7403,7.07,6.05,7.15,9.3024,51.08,0.5288056,9.12,17
5397,7.13,6.03,7.11,6.446,52.34,0.4423022,5.86,3
5109,7.21,5.99,7.17,8.991402,48.2,0.4190434,7.37,21
15000,6.73,6.0,6.73,2.0951,39.74,0.5906218,2.87,12
7370,7.13,6.09,7.04,4.0352,58.1,0.4304633,3.88,20
7330,6.78,6.07,6.7,0.2414,60.08,0.575142,0.34,20
4896,7.1,5.99,7.24,11.6328,44.24,0.4651297,10.48,25
7106,7.01,6.0,7.05,2.0301,62.42,0.4589562,2.01,24
7370,7.29,5.96,7.32,35.4977,34.7,0.6817318,26.69,22
2485,7.07,6.01,7.01,2.1306,66.74,0.5454571,2.01,11
5099,7.14,5.98,7.17,11.6812,44.78,0.5157451,10.07,19
5279,6.7,5.99,6.74,0.0639,72.5,0.4450547,0.09,31
5279,7.04,5.99,7.05,5.439001,57.2,0.5151373,5.18,22
5349,7.01,6.08,7.04,2.650501,61.16,0.4721521,2.85,11
7187,6.97,6.01,7.01,2.687999,64.94,0.5261554,2.8,20
3875,7.0,5.98,7.01,0.7955999,74.66,0.4236728,0.78,30
7389,7.02,5.94,7.03,1.2636,68.54,0.383224,1.17,19
2812,7.07,6.03,7.05,0.988,71.24,0.4214177,0.95,20
7403,7.1,5.99,7.2,10.5783,47.84,0.5081512,9.53,8
78,7.13,5.95,7.0,4.330601,59.9,0.5318412,3.67,1
7075,6.67,5.95,6.61,0.7488003,52.7,0.490303,1.04,5
7329,7.08,5.93,7.09,4.071,52.34,0.338083,3.54,24
7374,7.1,6.09,7.07,1.8685,61.34,0.344063,1.85,18
150,7.0,5.94,6.95,1.4734,68.72,0.4751181,1.39,24
150,7.33,5.99,7.37,33.9556,32.72,0.5178596,25.34,28
183,6.7,5.99,6.64,0.1136,65.48,0.3484467,0.16,1
4911,7.1,5.97,6.96,0.3955,82.4,0.467257,0.35,24
131,6.95,6.08,7.0,2.9058,62.96,0.585916,3.34,9
13777,7.03,6.01,7.05,2.2848,61.52,0.4040526,2.24,14
2290,6.72,6.0,6.75,1.0656,46.04,0.4608946,1.48,4
7341,7.07,5.99,7.12,12.75481,43.7,0.4411848,11.81,17
7331,7.05,6.0,7.09,0.4200001,76.46,0.43286,0.4,6
131,7.01,6.03,7.0,2.695,62.24,0.5578052,2.75,28
7403,7.19,5.99,7.17,17.628,41.54,0.4885536,14.69,28
4911,6.78,6.02,6.72,1.596,38.84,0.4478749,2.1,24
91,6.77,6.03,6.79,0.3403999,59.0,0.5794749,0.46,21
2700,7.15,6.07,7.25,22.0104,40.28,0.6884108,20.38,12
91,7.08,5.97,7.02,8.347201,51.98,0.5205733,7.52,9
4896,6.68,5.95,6.66,2.0951,41.9,0.5092018,2.87,9
7331,7.18,6.03,7.32,14.59349,36.14,0.3846243,12.69,11
2252,7.14,6.01,6.99,4.158399,55.58,0.3842722,3.68,9
3875,7.01,5.99,7.09,1.540201,71.24,0.6806162,1.51,21
2700,7.21,6.12,7.24,22.9663,37.76,0.5265481,21.07,27
2485,7.06,6.01,7.05,4.871998,56.3,0.468746,4.64,9
7341,6.75,6.03,6.67,0.4607998,53.96,0.4647527,0.64,27
4911,6.71,5.99,6.82,0.7416003,49.64,0.5246531,1.03,30
91,6.68,6.04,6.76,0.7359998,50.18,0.5598804,1.15,12
7396,6.62,6.05,6.68,1.145699,46.4,0.6046067,2.01,27
44,7.3,6.09,7.24,20.8725,35.6,0.4065582,17.25,2
2812,7.07,5.92,7.05,0.529,73.4,0.3060675,0.46,21
7369,6.72,6.01,6.7,0.1632999,63.32,0.4461932,0.23,7
7330,6.77,5.97,6.75,4.280001,33.62,0.5179425,5.35,1
7187,7.07,6.1,7.03,6.334102,51.62,0.5530255,6.53,3
7369,7.14,6.0,7.09,13.9878,47.48,0.7052037,12.27,29
7396,7.09,6.02,7.09,5.125301,47.12,0.2800199,4.79,11
2812,6.93,5.94,7.01,0.5642999,79.16,0.5049776,0.57,28
2812,6.99,5.91,7.0,0.594,80.78,0.4951035,0.55,28
78,6.78,6.05,6.69,1.4892,40.28,0.401326,2.04,23
7330,7.2,5.97,7.2,16.0761,43.52,0.6068323,13.07,8
5029,7.04,6.06,7.11,0.7056,75.56,0.5491798,0.72,21
5100,6.76,6.02,6.69,2.530801,38.48,0.5417134,3.42,6
44,7.04,6.05,7.06,1.5543,64.04,0.4001857,1.57,21
7106,7.1,5.97,7.11,8.927001,51.44,0.4839409,7.9,4
7369,7.32,6.04,7.26,29.4144,34.88,0.6569721,22.98,8
2700,6.98,5.94,6.99,4.2952,59.36,0.4783452,4.13,14
5029,6.93,5.97,6.97,0.3168,83.48,0.4283553,0.33,28
183,7.23,6.0,7.05,17.6505,39.92,0.4166873,14.35,29
164,6.7,5.99,6.73,0.142,68.72,0.5485234,0.2,3
183,6.77,6.03,6.68,1.857399,37.04,0.4291822,2.51,2
13777,7.13,6.11,7.08,2.4072,61.88,0.398069,2.36,15
7393,7.02,5.99,7.01,1.8025,68.9,0.6321915,1.75,5
4887,7.07,5.98,7.17,12.3061,49.46,0.7446703,11.29,29
183,7.23,6.01,7.05,11.834,45.32,0.4890644,9.7,28
4896,7.12,6.08,7.01,1.0712,71.6,0.5444433,1.03,18
4896,6.7,6.0,6.7,0.4759999,54.68,0.6647986,0.68,12
5404,7.1,5.95,7.06,3.059,62.42,0.6270294,2.66,12
5371,6.64,5.98,6.7,3.464999,33.08,0.4581028,5.25,15
44,6.74,5.99,6.72,0.3825,57.02,0.4648725,0.51,29
7370,7.08,6.01,7.1,4.376299,59.0,0.5921626,4.09,11
7369,7.39,5.94,7.24,37.265,29.84,0.4454795,25.7,22
13777,7.09,6.02,7.13,4.7615,53.6,0.4699863,4.45,19
7396,7.17,5.92,7.24,7.3625,48.92,0.4296887,5.89,10
5142,7.31,6.06,7.26,25.4375,34.52,0.4749116,20.35,30
7329,7.27,5.96,7.17,13.362,42.44,0.4259524,10.2,28
5100,6.66,6.04,6.71,1.0912,44.06,0.5742577,1.76,8
7393,6.79,6.04,6.75,0.555,54.68,0.4837887,0.74,12
44,7.05,5.98,7.28,20.1695,36.32,0.5427674,18.85,4
154,7.07,5.95,7.05,13.16,47.66,0.598249,11.75,12
5279,6.83,5.98,6.73,1.8275,42.26,0.5667318,2.15,8
5029,7.29,6.02,7.32,27.5463,35.96,0.5348797,21.69,13
7319,6.71,5.99,6.81,0.5544002,54.86,0.6518128,0.77,19
7389,7.19,5.98,7.22,28.2898,33.08,0.5314638,23.38,6
91,7.09,6.08,6.96,1.3938,70.34,0.4417766,1.38,29
5397,6.7,5.98,6.71,0.2735999,61.52,0.4872493,0.38,14
3875,7.01,6.03,6.95,0.392,80.6,0.5820981,0.4,19
7329,7.1,5.99,7.14,10.656,49.1,0.5240422,9.6,7
7319,6.7,6.15,6.74,0.5279997,46.22,0.3891936,0.96,5
183,7.36,6.02,7.28,31.5436,31.1,0.4399024,23.54,25
7432,6.74,6.03,6.67,0.1916999,59.54,0.3774393,0.27,25
5029,7.24,5.93,7.2,31.2697,28.22,0.5429588,23.87,21
2812,6.99,5.97,7.03,1.1424,73.58,0.5530016,1.12,29
7187,6.72,6.0,6.79,0.8495997,50.36,0.5852547,1.18,2
44,7.0,5.94,6.98,5.4166,57.92,0.5415415,5.11,13
4896,7.02,5.99,6.98,2.9355,63.14,0.5659636,2.85,22
183,7.21,5.94,7.19,34.8996,34.16,0.6073043,27.48,2
7389,6.67,5.95,6.79,0.0216,78.08,0.3094521,0.03,23
13777,7.04,6.04,7.07,1.09,70.88,0.4668594,1.09,3
7369,7.01,5.94,7.03,0.5136001,81.32,0.4856712,0.48,26
2704,6.65,5.94,6.77,0.1846,68.0,0.6439077,0.26,14
3875,7.11,5.97,7.02,3.135001,57.92,0.3942238,2.75,11
13777,6.71,6.07,6.66,0.4159999,55.76,0.4656952,0.65,28
5142,6.64,6.02,6.77,1.7732,40.64,0.6081586,2.86,10
7432,7.14,6.01,7.11,13.7295,42.08,0.4902335,12.15,23
5349,6.65,5.93,6.7,0.1728001,67.1,0.5960073,0.24,17
7370,7.18,6.0,7.14,14.5848,43.16,0.4307147,12.36,20
7374,6.68,6.05,6.65,0.0504,76.46,0.6269754,0.08,25
7330,7.11,6.05,7.07,3.71,57.38,0.4168956,3.5,1
7319,7.16,6.01,7.18,20.97599,40.46,0.5188509,18.24,5
167,7.25,5.91,7.27,30.1768,35.96,0.536434,22.52,9
5109,7.26,5.98,7.13,22.4512,34.34,0.4278857,17.54,11
7341,6.67,5.95,6.75,0.5616002,54.68,0.6205469,0.78,19
150,6.66,5.95,6.74,0.0426,76.1,0.4931718,0.06,22
2252,7.28,6.01,7.29,24.9301,34.34,0.5034729,19.63,2
7330,7.23,6.03,7.21,24.54,35.06,0.4561467,20.45,10
7319,6.74,6.09,6.78,2.105999,34.34,0.405086,3.24,1
2485,7.24,5.93,7.31,38.8677,30.92,0.5509732,29.67,4
7319,7.22,5.87,7.33,29.754,33.08,0.5797878,22.04,4
7187,7.13,6.05,7.17,26.5248,36.5,0.5592307,24.56,10
7187,7.1,6.0,7.1,15.356,45.5,0.5513205,13.96,7
5404,7.04,5.98,7.08,9.0736,49.82,0.4597527,8.56,16
7396,6.7,5.94,6.69,0.2127999,61.16,0.4752178,0.28,18
2290,7.17,6.08,7.06,3.27,60.08,0.4412327,3.0,24
7075,7.09,6.03,7.03,6.4342,55.22,0.5504887,6.07,23
7393,6.97,5.95,6.96,0.3468,86.9,0.5960881,0.34,25
2290,7.38,6.02,7.4,32.5856,32.36,0.4841505,23.96,6
7370,6.71,6.06,6.71,0.182,61.88,0.4383582,0.28,19
4896,6.77,6.04,6.73,1.2629,43.16,0.4565076,1.73,7
5142,6.72,5.99,6.74,2.19,37.94,0.430894,3.0,12
5109,7.17,5.97,7.1,13.284,46.94,0.4990342,11.07,29
2306,6.68,5.97,6.7,0.213,63.32,0.5383971,0.3,7
154,6.63,5.88,6.75,3.1725,32.0,0.5081931,4.23,26
5099,6.68,5.97,6.69,0.2769,56.48,0.4702874,0.39,5
150,6.7,6.05,6.73,0.2274999,61.7,0.6018081,0.35,21
2252,7.31,6.12,7.15,11.7334,41.72,0.4003092,9.86,1
4911,7.05,5.97,6.94,0.9828004,74.66,0.5410251,0.91,17
2704,6.94,6.04,6.96,0.9180001,75.74,0.6598118,1.02,9
15555,7.28,6.0,7.2,27.5584,36.68,0.535641,21.53,24
7330,7.37,6.0,7.18,23.3585,35.06,0.4451769,17.05,5
5404,7.06,6.05,7.05,1.4847,66.2,0.4053407,1.47,15
5371,6.97,6.07,7.04,2.366999,61.7,0.4600297,2.63,11
7412,7.24,5.9,7.25,27.65759,33.26,0.4227338,20.64,10
15000,7.1,5.92,6.99,2.7848,60.44,0.484789,2.36,30
7187,7.27,5.99,7.3,26.9696,36.14,0.5386473,21.07,20
7370,6.94,5.98,7.02,2.3712,66.74,0.6083301,2.47,16
5099,7.04,6.02,7.03,3.9882,56.48,0.4232869,3.91,24
13777,6.7,6.01,6.76,1.103999,46.76,0.5109666,1.6,3
3875,7.06,5.9,6.96,5.649199,58.28,0.6261115,4.87,18
7106,7.2,5.95,7.18,20.2125,40.46,0.5347077,16.17,19
7393,6.97,5.92,6.97,0.2624999,84.92,0.3829517,0.25,24
7389,7.28,6.02,7.13,17.514,39.92,0.4981762,13.9,26
7412,6.74,5.87,6.77,0.1479,65.12,0.4485882,0.17,15
5404,7.19,6.13,7.34,13.6952,40.1,0.515292,12.92,12
7075,7.33,6.05,7.27,28.15999,31.82,0.482222,22.0,28
5371,6.72,6.04,6.66,0.0884,65.48,0.3102919,0.13,4
91,6.72,5.98,6.68,2.715799,37.76,0.5842608,3.67,23
4911,6.78,6.0,6.77,4.118401,34.34,0.5359874,5.28,17
4896,7.21,5.94,7.15,12.827,42.98,0.4692463,10.1,21
4911,7.1,5.99,7.03,1.0545,72.5,0.4456151,0.95,29
4911,6.99,6.08,6.98,5.350799,57.2,0.6307303,5.88,2
2261,7.15,5.93,7.2,13.2126,40.46,0.3830009,10.83,21
2261,6.95,5.94,7.04,0.8281998,77.36,0.542293,0.82,24
7106,7.16,5.95,7.24,22.7117,37.04,0.4644449,18.77,10
7393,6.79,6.02,6.73,0.8084999,49.1,0.4745194,1.05,24
7319,7.1,6.04,7.03,5.6816,57.38,0.6414778,5.36,2
7319,7.07,6.06,7.08,3.555201,54.32,0.3440513,3.52,22
7396,6.57,5.84,6.76,0.8322,52.16,0.5275754,1.14,12
7370,7.03,5.99,7.07,1.362401,67.28,0.3782716,1.31,7
2306,7.07,6.05,7.1,6.558599,52.7,0.528595,6.43,3
5371,6.65,5.94,6.72,0.2414,65.3,0.5704706,0.34,24
7370,6.94,5.99,7.0,1.045,73.04,0.5111666,1.1,18
7432,6.78,6.05,6.7,0.7957001,43.7,0.3141452,1.09,9
7341,7.06,6.02,7.02,13.572,44.96,0.47321,13.05,8
4911,6.96,5.96,6.96,0.56,79.34,0.4666095,0.56,4
164,6.67,6.07,6.78,1.512,42.44,0.6631104,2.52,8
15000,7.04,5.99,7.01,1.1025,68.36,0.3720042,1.05,22
7329,7.11,5.98,6.98,13.1306,47.84,0.5405251,11.62,6
2252,7.0,6.02,7.15,4.0768,60.8,0.5376393,4.16,10
7393,7.22,6.03,7.2,29.33349,36.68,0.6349251,24.65,15
78,6.97,6.01,7.06,4.367998,54.32,0.5209918,4.55,20
5029,7.21,5.92,7.16,16.4346,42.08,0.5157795,12.74,25
7432,6.99,6.01,7.03,1.126999,73.04,0.6670564,1.15,3
7432,7.13,5.97,7.01,1.0092,74.84,0.4899698,0.87,11
154,6.56,5.84,6.66,0.4247999,57.74,0.5488412,0.59,21
7329,6.69,5.97,6.72,0.1008,71.78,0.5194349,0.14,7
5404,6.73,5.97,6.73,0.9348003,45.14,0.3988787,1.23,5
7374,7.17,6.0,7.12,16.5087,44.42,0.5376058,14.11,1
7403,7.3,5.93,7.37,27.26301,31.64,0.4281405,19.9,6
7393,7.1,6.08,6.98,1.0608,68.72,0.372389,1.04,19
7394,7.3,5.97,7.29,32.87761,36.14,0.664377,24.72,18
5142,7.08,6.02,7.1,14.522,41.36,0.5384487,13.7,5
2290,7.08,5.96,7.09,2.9904,60.08,0.4154986,2.67,23
4896,6.74,6.02,6.77,0.5039998,46.76,0.3400328,0.7,31
13674,6.76,6.01,6.72,4.5975,31.46,0.5557161,6.13,26
603,7.16,5.86,7.1,11.492,48.56,0.5023718,8.84,21
7370,7.06,5.99,7.12,9.020102,46.22,0.4790585,8.43,7
3875,7.03,6.02,6.97,1.4544,71.78,0.6500836,1.44,10
5397,6.99,5.96,7.04,2.430799,64.22,0.5309899,2.36,25
7329,7.24,5.91,7.34,33.1436,33.62,0.5043069,24.92,14
5371,6.98,6.02,7.09,3.4368,61.16,0.5337105,3.58,22
5109,6.74,5.98,6.72,0.7523997,42.98,0.3300402,0.99,14
7319,7.01,6.06,7.1,3.325001,62.06,0.5507379,3.5,18
164,6.81,6.06,6.84,3.105,33.08,0.5446178,4.14,23
5349,6.99,6.09,7.02,1.448999,68.54,0.5891008,1.61,7
4887,7.35,5.99,7.23,33.1432,33.44,0.5328724,24.37,26
15000,7.28,6.07,7.11,21.3444,39.74,0.5140183,17.64,18
2306,6.96,6.01,7.13,9.946498,49.82,0.6091051,10.47,3
91,7.17,5.99,7.16,18.85641,37.04,0.4578557,15.98,20
5349,7.3,6.01,7.31,28.9734,33.8,0.4772825,22.46,30
5142,6.73,6.01,6.77,0.9071997,50.18,0.5224086,1.26,4
7329,7.27,5.95,7.22,26.0568,39.38,0.5888747,19.74,27
5404,7.29,6.04,7.25,23.5375,39.2,0.5397655,18.83,25
603,7.04,6.01,7.12,8.538698,51.62,0.6497504,8.29,9
7432,7.01,6.04,6.97,1.1543,69.44,0.5549256,1.19,2
5029,7.06,5.86,7.08,0.8999999,75.2,0.4558383,0.75,31
7389,6.72,6.06,6.77,0.099,69.98,0.5477912,0.15,21
603,7.16,5.95,7.07,12.6445,44.06,0.5005084,10.45,26
4887,6.94,5.96,6.92,0.5782,78.44,0.4911087,0.59,5
7341,7.23,6.08,7.23,11.8335,38.3,0.3270834,10.29,16
5397,7.14,5.95,7.19,22.848,40.1,0.5121837,19.2,5
2700,7.05,5.96,7.04,1.0246,75.02,0.6443998,0.94,20
603,6.69,5.96,6.77,2.4893,39.92,0.5062378,3.41,5
7329,6.69,6.0,6.8,3.4914,35.06,0.6715421,5.06,24
7330,7.09,5.99,7.24,9.416004,40.82,0.3212267,8.56,9
7106,7.07,5.92,7.0,0.3565,83.66,0.4509601,0.31,24
7396,6.77,6.03,6.87,3.174599,32.72,0.4909099,4.29,12
44,7.09,6.04,7.09,5.019001,58.28,0.5335888,4.78,16
131,7.19,6.05,7.18,16.5984,38.84,0.4173058,14.56,26
7075,7.07,6.06,7.04,1.1817,71.6,0.4927984,1.17,15
13777,7.02,6.05,7.03,1.1155,70.52,0.5569211,1.15,9
5100,7.11,6.01,7.06,6.962999,53.78,0.6309016,6.33,29
15000,7.1,6.06,6.99,1.3624,66.02,0.4258153,1.31,31
7374,6.98,6.04,7.05,0.1974,90.32,0.4907965,0.21,26
15000,7.03,5.99,7.09,2.787201,65.12,0.5960851,2.68,11
3875,6.7,5.98,6.59,0.6767998,53.78,0.5506279,0.94,11
7389,7.24,6.0,7.29,23.7956,37.58,0.5181562,19.19,16
3875,7.03,5.98,6.94,0.6615001,78.62,0.439092,0.63,14
7432,6.73,5.95,6.68,0.3588001,60.44,0.475706,0.46,13
7341,7.0,5.94,7.04,1.272,72.14,0.488321,1.2,9
2261,6.74,6.02,6.63,0.3743999,58.64,0.5845349,0.52,22
2700,7.21,6.06,7.22,15.64,42.8,0.529209,13.6,4
164,7.05,6.01,7.01,2.704,52.16,0.2570203,2.6,2
7374,7.02,5.96,7.05,9.137199,51.98,0.540032,8.62,4
7370,6.67,5.95,6.72,0.0792,69.08,0.394759,0.11,8
7369,7.09,6.04,7.06,4.683001,56.12,0.4352355,4.46,9
5099,6.67,6.06,6.73,1.0675,43.7,0.4300129,1.75,14
13777,7.18,5.88,7.18,29.66599,37.94,0.6608293,22.82,25
2812,7.18,6.0,7.16,23.5528,39.38,0.6143154,19.96,17
183,7.0,6.04,7.0,1.3056,72.5,0.5239258,1.36,4
164,7.18,6.07,7.19,14.2524,41.0,0.5134501,12.84,8
603,7.11,6.0,7.08,9.390601,49.1,0.4561527,8.46,2
5099,6.75,6.02,6.69,0.7592,51.8,0.609673,1.04,27
4911,6.72,6.01,6.75,0.0213,78.98,0.2943987,0.03,6
4896,7.12,6.04,7.01,0.432,72.86,0.2487852,0.4,19
7432,6.72,6.11,6.7,2.238699,36.86,0.482294,3.67,15
5371,7.01,6.0,7.04,3.625901,59.54,0.4501939,3.59,5
2261,7.17,5.98,7.37,34.5695,33.26,0.558293,29.05,4
183,7.27,6.05,7.17,15.7746,40.46,0.4477185,12.93,25
5029,6.89,6.05,7.06,0.7223997,78.44,0.6132917,0.86,29
7187,6.99,5.95,7.18,7.103199,52.88,0.5049217,6.83,9
15555,7.3,5.84,7.31,35.113,32.36,0.5161007,24.05,24
4896,7.05,5.98,7.09,6.976401,53.06,0.491349,6.52,22
2812,7.06,6.02,7.07,0.7072,77.36,0.4791102,0.68,6
183,7.0,6.02,6.93,0.686,74.66,0.5459302,0.7,6
5142,7.14,6.04,7.04,9.999,50.72,0.5406793,9.09,15
2290,6.62,5.9,6.67,0.2231999,63.14,0.4628385,0.31,17
7389,6.68,6.01,6.77,0.0402,79.88,0.5512023,0.06,1
2700,6.72,6.09,6.67,0.0189,78.08,0.3115371,0.03,21
7331,6.75,6.02,6.73,2.263,39.2,0.5572881,3.1,23
4911,7.32,5.93,7.43,24.61691,32.0,0.399069,17.71,7
2290,7.06,6.02,6.98,1.6536,68.18,0.4571763,1.59,20
5371,7.32,6.05,7.26,36.3728,32.54,0.6798126,28.64,19
7106,7.01,6.06,7.07,1.624501,66.74,0.474708,1.71,17
164,7.08,6.03,7.09,14.343,45.32,0.4959851,13.66,2
4887,7.05,5.97,7.03,1.2204,67.28,0.4218344,1.13,31
2306,6.72,5.99,6.6,1.7009,44.24,0.5443286,2.33,2
2700,6.98,6.09,7.08,0.4538999,82.58,0.6260976,0.51,25
2306,6.68,5.94,6.72,2.271799,41.18,0.5741441,3.07,13
2261,7.25,6.04,7.33,20.8483,37.76,0.4729232,17.23,25
7403,7.0,5.94,6.99,1.9716,66.56,0.523566,1.86,9
4896,7.14,6.08,7.23,16.4194,43.7,0.5644783,15.49,26
7374,6.72,6.01,6.8,0.4046997,53.6,0.4847942,0.57,7
2252,7.3,5.94,7.18,36.0128,33.98,0.6217273,26.48,7
7374,6.72,6.01,6.75,0.2626998,62.06,0.5180471,0.37,22
7393,6.74,6.0,6.73,0.0296,77.18,0.4064076,0.04,16
5109,7.08,6.01,7.01,2.493099,62.24,0.4349339,2.33,29
7396,7.0,5.96,7.05,5.8136,57.02,0.6353866,5.59,6
5397,7.14,5.98,7.19,15.8456,42.44,0.6128014,13.66,4
5029,7.11,6.01,7.11,14.234,41.36,0.4352698,12.94,20
7374,7.04,5.98,7.0,6.254,50.72,0.4805114,5.9,7
7330,7.18,5.91,7.17,16.2433,39.02,0.3975742,12.79,12
603,6.68,5.98,6.7,1.211,42.08,0.3907148,1.73,10
603,7.12,5.91,7.19,23.8128,39.2,0.5597815,19.68,16
78,7.02,6.16,6.99,7.129401,51.08,0.5992672,8.29,16
5349,7.31,5.99,7.24,26.4924,36.68,0.5462266,20.07,15
7412,6.79,6.05,6.81,0.5179998,54.86,0.5389333,0.7,12
7370,6.96,5.98,7.09,0.9408,75.02,0.5371336,0.96,12
2812,7.04,5.91,7.08,6.147201,56.84,0.5279168,5.44,21
13674,6.67,5.97,6.69,0.133,67.46,0.5483146,0.19,15
603,6.73,6.0,6.77,3.6573,35.6,0.5507556,5.01,1
150,6.95,5.91,7.07,4.4304,52.52,0.3506333,4.26,6
5099,7.17,5.9,7.13,13.462,42.26,0.4526988,10.6,26
7319,7.14,6.07,7.14,7.308098,50.72,0.4446227,6.83,28
78,7.34,5.99,7.23,34.97851,29.66,0.457541,25.91,23
150,6.73,5.96,6.79,0.0693,73.94,0.4279475,0.09,28
2252,6.78,6.07,6.69,0.0426,80.06,0.6135833,0.06,27
7370,7.27,5.96,7.31,31.3221,32.54,0.4915496,23.91,7
7341,6.66,5.93,6.72,1.5914,41.18,0.5163675,2.18,9
5099,6.57,5.85,6.7,0.2736001,61.34,0.5652905,0.38,18
7330,7.11,6.02,7.09,4.261901,59.36,0.5827348,3.91,25
7369,7.32,5.99,7.15,30.08461,36.5,0.588928,22.62,14
5109,6.76,5.99,6.79,0.0539,71.78,0.356194,0.07,9
